tensor(0.6908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7017, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7076, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7099, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7028, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6839, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6938, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6949, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7015, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6922, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6889, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6927, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6882, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7004, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6764, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6985, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7011, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6902, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6904, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7099, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6970, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7029, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6916, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6909, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6837, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6867, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6607, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7003, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6915, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6961, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6895, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6711, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6845, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6924, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6905, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6915, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6847, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6998, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6762, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6870, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6906, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6786, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6935, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6784, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6847, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6796, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6850, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6635, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6793, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6917, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7015, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6980, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6856, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6922, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6856, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6861, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6887, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6997, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6800, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6801, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7100, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6869, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6675, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6986, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6884, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6740, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6975, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6930, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6873, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6948, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6889, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6859, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7051, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6837, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6847, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6757, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7093, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6944, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6766, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6675, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6861, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6813, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7014, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6876, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6711, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6740, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6791, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6746, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6946, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6931, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6620, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6775, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6925, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6906, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6744, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7042, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6840, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6980, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6420, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6791, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7122, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6887, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6943, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6943, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6795, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6665, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6977, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6953, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7065, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7015, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6847, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6732, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6783, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6813, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6895, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6844, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7016, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6937, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6840, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6708, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6949, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6957, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6594, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7113, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6894, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6952, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6889, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6940, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6963, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6705, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6910, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6796, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6799, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7023, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6946, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6931, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6449, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6987, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6925, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6806, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6941, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7004, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6832, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6840, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6883, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6876, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6452, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6951, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6876, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6679, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7019, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7057, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6895, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7049, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6580, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7035, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6944, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6701, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6679, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6714, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6725, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6774, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7045, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7126, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6824, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6957, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7098, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6998, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6874, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7078, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6889, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6812, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6789, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6986, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6921, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6819, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6811, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7090, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6973, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6836, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6947, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7093, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6845, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6659, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6878, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6915, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6665, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7031, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6987, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6902, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6904, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6876, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6789, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6922, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7097, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6867, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6943, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6786, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6680, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6799, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6869, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7098, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6687, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6680, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6913, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7010, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6741, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6659, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6912, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6709, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6722, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6823, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6764, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6930, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6889, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6913, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6932, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6997, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7007, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6956, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6819, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7185, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6714, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6747, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6905, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6876, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6693, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7046, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6816, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6795, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6976, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6801, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6816, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6946, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6599, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6911, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6817, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6668, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7076, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6883, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7108, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7004, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7051, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6771, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6897, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6793, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7026, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6721, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6813, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6833, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6672, device='cuda:0', grad_fn=<AddBackward0>)
