tensor(5.3113, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4492, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5419, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3874, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4589, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5171, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6409, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4632, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5262, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5245, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5321, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4298, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4220, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4299, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4950, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4108, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5112, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6792, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4163, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6337, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4784, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4215, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3953, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4386, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4755, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4498, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4098, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5510, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9057, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3833, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3839, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3979, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4196, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4347, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5023, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4355, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7671, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6550, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4626, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5714, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5710, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4020, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3944, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4217, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4757, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5310, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4772, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5125, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3730, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4110, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5436, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3654, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5184, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4534, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5373, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5477, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6858, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4935, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5236, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5210, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4771, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4060, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4464, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3384, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5698, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4784, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5056, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3832, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4331, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4941, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4386, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4448, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5212, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5318, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5209, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5273, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5447, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3859, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4889, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4208, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4946, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4344, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3816, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3812, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4851, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5827, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3867, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4526, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4709, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5469, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5496, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5700, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4028, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4595, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4138, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6051, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4098, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3902, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4989, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4537, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4455, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5045, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4358, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4215, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4968, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4259, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3981, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5384, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4510, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4533, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4407, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4839, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6845, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4212, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4636, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5278, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4528, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4156, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3637, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4621, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3912, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5401, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7434, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4720, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4283, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5398, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7979, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4450, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6318, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4550, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5675, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4479, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4811, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4697, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4305, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3917, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4210, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4124, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4887, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6941, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4349, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4298, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3987, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5693, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5858, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3478, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3476, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5099, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3686, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5298, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5008, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4850, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4484, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6090, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4161, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3886, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4349, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5363, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4059, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4338, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4148, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4590, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4417, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4649, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4861, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5596, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4322, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4385, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4232, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5269, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5081, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5171, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4042, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4453, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5080, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6132, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4591, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5637, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3701, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4130, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4123, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4229, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4342, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4700, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5345, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4574, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4683, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5404, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4472, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5236, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6783, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4100, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5085, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4493, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4668, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4197, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4226, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4112, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3687, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5698, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5069, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5449, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4565, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4665, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4181, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5740, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5290, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4133, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3793, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6443, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4293, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4330, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4183, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5846, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5332, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4418, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4337, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4163, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4109, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4166, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4674, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4068, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4370, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4065, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4435, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3745, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6324, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4485, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6764, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4688, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4466, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4457, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6059, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4220, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4331, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3787, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3637, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4325, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5000, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4301, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4475, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4332, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4491, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4059, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7012, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5509, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4385, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5837, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4377, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4382, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4495, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4523, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5122, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3694, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4196, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4255, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4534, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5032, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4470, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6138, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5139, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3672, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4627, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4549, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3819, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3680, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3921, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4559, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4433, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4592, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4497, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3883, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3973, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4754, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5092, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4642, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3548, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3605, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5207, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4151, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4736, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4441, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3762, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4439, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4377, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4359, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5545, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4294, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4063, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4465, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4136, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4747, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4451, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4253, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5800, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3762, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4882, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7620, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4315, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4903, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9594, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4631, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3965, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3461, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3871, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4627, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4367, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3887, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3629, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5214, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.3963, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4458, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4320, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4954, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4465, device='cuda:0', grad_fn=<AddBackward0>)
